UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MG,CABECEIRA GRANDE,CENTRO DE SAUDE DE CABECEIRA GRANDE,RUA SAO JOSE,S/N,CENTRO,"RUA SAO JOSE, CENTRO, CABECEIRA GRANDE, MG, BRASIL",-2.85363,-41.81596,"Rua São José, 64224-000, Ilha Grande","2 51m 13.068s S, 41 48m 57.456s W",64224-000
MG,CABECEIRA GRANDE,CENTRO DE SAUDE DE PALMITAL,RUA JOSE DE ALVIM,S/N,DISTRITO DE PALMITAL,"RUA JOSE DE ALVIM, DISTRITO DE PALMITAL, CABECEIRA GRANDE, MG, BRASIL",-16.12776,-47.29155,"Rua José Alvim, 38627-000, Cabeceira Grande","16 7m 39.936s S, 47 17m 29.58s W",38627-000
MG,CABO VERDE,ESF MARIA VENANCIA SILVERIO,AVENIDA LUIS ORNELAS DE PODESTA,69,CENTRO,"AVENIDA LUIS ORNELAS DE PODESTA, CENTRO, CABO VERDE, MG, BRASIL",-21.47244,-46.397,"Avenida Luiz Ornelas Podesta, 37880-000, Cabo Verde","21 28m 20.784s S, 46 23m 49.2s W",37880-000
MG,CABO VERDE,ESF SAO BARTOLOMEU,BAIRRO SAO BARTOLOMEU,S/N,SAO BARTOLOMEU,"BAIRRO SAO BARTOLOMEU, SAO BARTOLOMEU, CABO VERDE, MG, BRASIL",-20.31331,-43.58181,"São Bartolomeu, Ouro Preto","20 18m 47.916s S, 43 34m 54.516s W",
MG,CABO VERDE,CENTRO DE SAUDE UNIDADE BASICA JOSE MONTEIRO,RUA ALCEU PRADO,325,CHAPADAO,"RUA ALCEU PRADO, CHAPADAO, CABO VERDE, MG, BRASIL",-21.47558,-46.39051,"Rua Alceu Prado, 37880-000, Cabo Verde","21 28m 32.088s S, 46 23m 25.836s W",37880-000
MG,CABO VERDE,POSTO DE SAUDE SERRA DOS LEMES,BAIRRO SERRA DOS LEMES,S/N,SERRA DOS LEMES,"BAIRRO SERRA DOS LEMES, SERRA DOS LEMES, CABO VERDE, MG, BRASIL",-17.78282,-40.24137,"Rua Rio Cabo Verde, 39868-000, Serra dos Aimorés","17 46m 58.152s S, 40 14m 28.932s W",39868-000
MG,CABO VERDE,CENTRO DE SAUDE DE CABO VERDE,RUA DR AUGUSTO DE MELO SOUZA,45,CENTRO,"RUA DR AUGUSTO DE MELO SOUZA, CENTRO, CABO VERDE, MG, BRASIL",-21.47384,-46.39258,"Rua Doutor Augusto M. Souza, 37880-000, Cabo Verde","21 28m 25.824s S, 46 23m 33.288s W",37880-000
MG,CABO VERDE,POSTO DE SAUDE DOS COELHOS,COELHOS,S/N,COELHOS,"COELHOS, COELHOS, CABO VERDE, MG, BRASIL",-21.47401,-46.39514,Cabo Verde,"21 28m 26.436s S, 46 23m 42.504s W",
MG,CACHOEIRA DA PRATA,CENTRO DE SAUDE CACHOEIRA DA PRATA CS COM JOAO DE ABREU,AV NOSSA SENHORA APARECIDA,270,CENTRO,"AV NOSSA SENHORA APARECIDA, CENTRO, CACHOEIRA DA PRATA, MG, BRASIL",-19.52573,-44.45098,"Rua Nossa Senhora Aparecida, 35765-000, Cachoeira da Prata","19 31m 32.628s S, 44 27m 3.528s W",35765-000
MG,CACHOEIRA DE MINAS,POSTO DE SAUDE DO ITAIM CACHOEIRA DE MINAS,RUA GOMES TAVARES,212,ITAIM,"RUA GOMES TAVARES, ITAIM, CACHOEIRA DE MINAS, MG, BRASIL",-22.3862647,-45.8883436,"Rua Gomes Tavares, Itaim, Cachoeira de Minas, Região Geográfica Imediata de Pouso Alegre, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Região Sudeste, Brasil","22 23m 10.5529s S, 45 53m 18.037s W",
MG,CACHOEIRA DE MINAS,UBS DE CACHOEIRA DE MINAS,RUA MARIA RITA DE FARIA,157,VISTA ALEGRE,"RUA MARIA RITA DE FARIA, VISTA ALEGRE, CACHOEIRA DE MINAS, MG, BRASIL",-18.87515,-48.87153,"Rua Dona Maria Tereza, 38475-000, Monte Alegre de Minas","18 52m 30.54s S, 48 52m 17.508s W",38475-000
MG,CACHOEIRA DE MINAS,UNIDADE DE SAUDE DA FAMILIA,RUA OLIVEIRA COBRA,433,SANTO CRUZEIRO,"RUA OLIVEIRA COBRA, SANTO CRUZEIRO, CACHOEIRA DE MINAS, MG, BRASIL",-22.3531,-45.78005,"Rua Oliveira Cobra, 37545-000, Cachoeira de Minas","22 21m 11.16s S, 45 46m 48.18s W",37545-000
MG,CACHOEIRA DE PAJEU,POSTO DE SAUDE DE PINGUEIRA,RUA PARANA,87,CENTRO,"RUA PARANA, CENTRO, CACHOEIRA DE PAJEU, MG, BRASIL",-16.08334,-41.50716,"Rua Paraná, 39980-000, Cachoeira de Pajeú","16 5m 0.024s S, 41 30m 25.776s W",39980-000
MG,CACHOEIRA DE PAJEU,UNIDADE BASICA DE SAUDE JOSE CERQUEIRA LIMA,RUA SERGIO MARTINS,S/N,CENTRO,"RUA SERGIO MARTINS, CENTRO, CACHOEIRA DE PAJEU, MG, BRASIL",-15.92318,-41.3955,"Rua Sérgio Martins, 39980-000, Cachoeira de Pajeú","15 55m 23.448s S, 41 23m 43.8s W",39980-000
MG,CACHOEIRA DE PAJEU,UNIDADE BASICA DE SAUDE MARIO PEREIRA DOS SANTOS BITIU,POVOADO MARCELA,S/N,ZONA RURAL,"POVOADO MARCELA, ZONA RURAL, CACHOEIRA DE PAJEU, MG, BRASIL",-15.96695,-41.49582,Cachoeira de Pajeú,"15 58m 1.02s S, 41 29m 44.952s W",
MG,CACHOEIRA DE PAJEU,UNIDADE BASICA DE SAUDE RURAL ANTONIO JOSE DA CRUZ TO CRUZ,AV RIO BAHIA,S/N,TANCREDO NEVES,"AV RIO BAHIA, TANCREDO NEVES, CACHOEIRA DE PAJEU, MG, BRASIL",-15.92416,-41.39463,"Rua Tancredo Neves, 39980-000, Cachoeira de Pajeú","15 55m 26.976s S, 41 23m 40.668s W",39980-000
MG,CACHOEIRA DE PAJEU,UNIDADE BASICA DE SAUDE ALDEBARDO VIEIRA PORTO SEU DEBA,PRACA RUI BARBOSA,156,CENTRO,"PRACA RUI BARBOSA, CENTRO, CACHOEIRA DE PAJEU, MG, BRASIL",-22.76034,-43.44733,"Praça Rui Barbosa, 26285-480, Nova Iguaçu","22 45m 37.224s S, 43 26m 50.388s W",26285-480
MG,CACHOEIRA DOURADA,PSF ALVARO OZORIO RODRIGUES,AVENIDA DAS NACOES,6,CENTRO,"AVENIDA DAS NACOES, CENTRO, CACHOEIRA DOURADA, MG, BRASIL",-18.51889,-49.49992,"Avenida das Nações, 38370-000, Cachoeira Dourada","18 31m 8.004s S, 49 29m 59.712s W",38370-000
MG,CAETANOPOLIS,UBS DR GUILHERME DALLE,RUA ANTONIO HENRIQUE OLIVEIRA,94,NSRA DAS GRACAS,"RUA ANTONIO HENRIQUE OLIVEIRA, NSRA DAS GRACAS, CAETANOPOLIS, MG, BRASIL",-19.30214,-44.41534,"Rua Antônio Henrique Oliveira, 35770-000, Caetanópolis","19 18m 7.704s S, 44 24m 55.224s W",35770-000
MG,CAETANOPOLIS,CENTRO DE SAUDE DONA ELISA CARDOSO,RUA CORONEL VICTOR MASCARENHAS,406,CENTRO,"RUA CORONEL VICTOR MASCARENHAS, CENTRO, CAETANOPOLIS, MG, BRASIL",-19.29462,-44.41147,"Rua Coronel Vitor Mascarenhas, 35770-000, Caetanópolis","19 17m 40.632s S, 44 24m 41.292s W",35770-000
MG,CAETE,CAETE UBS JOSE BRANDAO,AV CARLOS CRUZ,555,JOSE BRANDAO,"AV CARLOS CRUZ, JOSE BRANDAO, CAETE, MG, BRASIL",-19.88626,-43.67168,"Avenida Carlos Cruz, 34800-000, Caeté","19 53m 10.536s S, 43 40m 18.048s W",34800-000
MG,CAETE,CAETE UBS VILA DAS FLORES PENHA,RUA JOAQUIM SIMOES SILVA RATO,98,VILA DAS FLORES,"RUA JOAQUIM SIMOES SILVA RATO, VILA DAS FLORES, CAETE, MG, BRASIL",-19.8724644,-43.6682618,"Rua Joaquim Simões Silva Rato, Vila das Flores, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 52m 20.8718s S, 43 40m 5.74248s W",
MG,CAETE,CAETE UBS MORRO VERMELHO RANCHO NOVO AGUA LIMPA,RUA DR ANTONIO MOURAO GUIMARAES,S/N,MORRO VERMELHO,"RUA DR ANTONIO MOURAO GUIMARAES, MORRO VERMELHO, CAETE, MG, BRASIL",-19.9543041,-43.697889700000005,"Rua Doutor Antônio Mourão Guimarães, Morro Vermelho, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 57m 15.4948s S, 43 41m 52.4029s W",
MG,CAETE,CAETE UBS CENTRO,RUA GETULIO VARGAS,43,CENTRO,"RUA GETULIO VARGAS, CENTRO, CAETE, MG, BRASIL",-21.13429,-44.26116,"Rua Getúlio Vargas, São João del Rei","21 8m 3.444s S, 44 15m 40.176s W",
MG,CAETE,CAETE UBS CIDADE JARDIM,RUA IPE,57,CIDADE JARDIM,"RUA IPE, CIDADE JARDIM, CAETE, MG, BRASIL",-19.8756295,-43.6580479,"Rua Ipê, Cidade Jardim, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 52m 32.2662s S, 43 39m 28.9724s W",
MG,CAETE,CAETE UBS SAO GERALDO EMBOABAS,RUA ADUTORA,541,SAO GERALDO,"RUA ADUTORA, SAO GERALDO, CAETE, MG, BRASIL",-19.9080854,-43.6694524,"Rua Adutora, São Geraldo, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 54m 29.1074s S, 43 40m 10.0286s W",
MG,CAETE,CAETE UBS PEDRA BRANCA,RAIMUNDO GONZAGA TORRES,20,PEDRA BRANCA,"RAIMUNDO GONZAGA TORRES, PEDRA BRANCA, CAETE, MG, BRASIL",-19.8831134,-43.6572754,"Rua Raimundo Gonzaga Torres, Pedra Branca, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 52m 59.2082s S, 43 39m 26.1914s W",
MG,CAETE,CAETE UBS BONSUCESSO DESCHAMPS,RUA CORONEL JOSE DE MELO,1,BONSUCESSO,"RUA CORONEL JOSE DE MELO, BONSUCESSO, CAETE, MG, BRASIL",-19.8888578,-43.6654508,"Rua Coronel José de Melo, Bonsucesso, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 53m 19.8881s S, 43 39m 55.6229s W",
MG,CAETE,CAETE UBS DESCHAMPS,RUA CORONEL JOSE DE MELO,0,BONSUCESSO,"RUA CORONEL JOSE DE MELO, BONSUCESSO, CAETE, MG, BRASIL",-19.8888578,-43.6654508,"Rua Coronel José de Melo, Bonsucesso, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 53m 19.8881s S, 43 39m 55.6229s W",
MG,CAETE,CAETE UBS ROCAS NOVAS POSSES ANTONIO DOS SANTOS,RUA DOUTOR JAIR DANTAS,81,ROCAS NOVAS,"RUA DOUTOR JAIR DANTAS, ROCAS NOVAS, CAETE, MG, BRASIL",-19.7574143,-43.6319333,"Rua Doutor Jair Dantas, Roças Novas, Caeté, Região Geográfica Imediata de Belo Horizonte, Região Metropolitana de Belo Horizonte, Região Geográfica Intermediária de Belo Horizonte, Minas Gerais, Região Sudeste, Brasil","19 45m 26.6915s S, 43 37m 54.9599s W",
MG,CAIANA,POSTO DE SAUDE DO BARRO BRANCO CAIANA,BARRO BRANCO,S/N,ZONA RURAL,"BARRO BRANCO, ZONA RURAL, CAIANA, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,CAIANA,CENTRO DE SAUDE DE CAIANA,RUA ESPERA FELIZ,37,CENTRO,"RUA ESPERA FELIZ, CENTRO, CAIANA, MG, BRASIL",-20.69494,-41.92137,"Rua Espera Feliz, 36832-000, Caiana","20 41m 41.784s S, 41 55m 16.932s W",36832-000
MG,CAIANA,POSTO DE SAUDE DIVININHO CAIANA,RUA AUGUSTO FABRICANTE,S/N,ZONA RURAL,"RUA AUGUSTO FABRICANTE, ZONA RURAL, CAIANA, MG, BRASIL",-21.85791,-42.6622,"Rua Augusto Perácio, 36660-000, Além Paraíba","21 51m 28.476s S, 42 39m 43.92s W",36660-000
MG,CAIANA,POSTO DE SAUDE DO BANANAL CAIANA,FAZENDA BANANAL,S/N,ZONA RURAL,"FAZENDA BANANAL, ZONA RURAL, CAIANA, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,CAIANA,UNIDADE SAUDE FAMILIA PALMEIRAS,PALMEIRAS,S/N,ZONA RURAL,"PALMEIRAS, ZONA RURAL, CAIANA, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,CAIANA,UNIDADE BASICA DE SAUDE ANTONIO CABRAL SILVEIRA,RUA OSVALDO BARBOSA,S/N,DORES DE MINAS,"RUA OSVALDO BARBOSA, DORES DE MINAS, CAIANA, MG, BRASIL",-17.87743,-41.50173,"Rua Osvaldo Barbosa de Aguiar, 39802-086, Teófilo Otoni","17 52m 38.748s S, 41 30m 6.228s W",39802-086
MG,CAIANA,UNIDADE SAUDE FAMILIA PROGRESSO CAIANA,RUA ESPERA FELIZ,37,CENTRO,"RUA ESPERA FELIZ, CENTRO, CAIANA, MG, BRASIL",-20.69494,-41.92137,"Rua Espera Feliz, 36832-000, Caiana","20 41m 41.784s S, 41 55m 16.932s W",36832-000
MG,CAJURI,UNIDADE BASICA DE SAUDE CAJURI,PRACA JOSE DIAS ANDRADE,S/N,CENTRO,"PRACA JOSE DIAS ANDRADE, CENTRO, CAJURI, MG, BRASIL",-20.79078,-42.79607,"Praça Capitão Arnaldo Dias de Andrade, 36560-000, Cajuri","20 47m 26.808s S, 42 47m 45.852s W",36560-000
MG,CAJURI,UNIDADE BASICA DE SAUDE DE CAJURI NASF,PRACA JOSE DIAS DE ANDRADE,S/N,CENTRO,"PRACA JOSE DIAS DE ANDRADE, CENTRO, CAJURI, MG, BRASIL",-20.79078,-42.79607,"Praça Capitão Arnaldo Dias de Andrade, 36560-000, Cajuri","20 47m 26.808s S, 42 47m 45.852s W",36560-000
MG,CALDAS,ESF SAO PEDRO DE CALDAS,TRAVESSA JOSE MAURE,113,SAO PEDRO DE CALDAS,"TRAVESSA JOSE MAURE, SAO PEDRO DE CALDAS, CALDAS, MG, BRASIL",-21.79458,-46.52424,"Travessa São José, 37708-150, Poços de Caldas","21 47m 40.488s S, 46 31m 27.264s W",37708-150
MG,CALDAS,ESF DR NEY WESTIN DE CARVALHO,AV JERONIMO DA SILVA LOURES,64,CENTRO,"AV JERONIMO DA SILVA LOURES, CENTRO, CALDAS, MG, BRASIL",-21.91953,-46.40086,"Avenida Jerônimo da Silva Lourdes, Caldas","21 55m 10.308s S, 46 24m 3.096s W",
MG,CALDAS,ESF LARANJEIRAS E SANTANA DE CALDAS,RUA CECILIA CANDDA DE OLIVEIRA,S/N,LARANJEIRAS,"RUA CECILIA CANDDA DE OLIVEIRA, LARANJEIRAS, CALDAS, MG, BRASIL",-21.83116,-46.45373,"Rua Cecília Cândida de Oliveira, 37780-000, Caldas","21 49m 52.176s S, 46 27m 13.428s W",37780-000
MG,CALDAS,ESF BOM RETIRO,BAIRRO BOM RETIRO,S/N,BOM RETIRO,"BAIRRO BOM RETIRO, BOM RETIRO, CALDAS, MG, BRASIL",-21.23837,-43.4926,"Bom Retiro, Santa Bárbara do Tugúrio","21 14m 18.132s S, 43 29m 33.36s W",
MG,CALDAS,ESF SANTA CRUZ,RUA NOSSA SENHORA DA CRUZ,85,SANTA CRUZ,"RUA NOSSA SENHORA DA CRUZ, SANTA CRUZ, CALDAS, MG, BRASIL",-21.91421,-46.38332,"Rua Nossa Senhora da Cruz, 37780-000, Caldas","21 54m 51.156s S, 46 22m 59.952s W",37780-000
MG,CALDAS,UBS DE CALDAS,AVENIDA SANTA CRUZ,27,CENTRO,"AVENIDA SANTA CRUZ, CENTRO, CALDAS, MG, BRASIL",-20.41902,-42.91177,"Avenida Santa Cruz, 35430-031, Ponte Nova","20 25m 8.472s S, 42 54m 42.372s W",35430-031
MG,CAMACHO,UNIDADE DE SAUDE DO CAMACHO,AVENIDA ITAPECERICA,357,DONA HILDA,"AVENIDA ITAPECERICA, DONA HILDA, CAMACHO, MG, BRASIL",-20.62716,-45.1551,"Avenida Itapecerica, 35555-000, Camacho","20 37m 37.776s S, 45 9m 18.36s W",35555-000
MG,CAMACHO,POSTO DE SAUDE ANTONIA PEDROSA SILVA,RUA ZICO TEIXEIRA,107,CANELEIRA,"RUA ZICO TEIXEIRA, CANELEIRA, CAMACHO, MG, BRASIL",-20.62954,-45.15126,"Rua Zico Teixeira, 35555-000, Camacho","20 37m 46.344s S, 45 9m 4.536s W",35555-000
MG,CAMACHO,UNIDADE DE SAUDE DO CAMACHO PROTESES DENTARIA,AVENIDA ITAPECERICA,356,CENTRO,"AVENIDA ITAPECERICA, CENTRO, CAMACHO, MG, BRASIL",-20.62716,-45.1551,"Avenida Itapecerica, 35555-000, Camacho","20 37m 37.776s S, 45 9m 18.36s W",35555-000
MG,CAMANDUCAIA,ESF PONTE NOVA UBS BENEDITO ZEFERINO DA SILVA,ESTRADA DA PONTE NOVA,S/N,PONTE NOVA,"ESTRADA DA PONTE NOVA, PONTE NOVA, CAMANDUCAIA, MG, BRASIL",-19.94723,-43.98141,"Rua Camanducaia & Rua Nova Ponte, 30550, Belo Horizonte","19 56m 50.028s S, 43 58m 53.076s W",30550
MG,CAMANDUCAIA,ESF LOTEAMENTO TANCREDO ALMEIDA NEVES,RUA DA NASCENTE,193,LOTEAMENTO TANCREDO,"RUA DA NASCENTE, LOTEAMENTO TANCREDO, CAMANDUCAIA, MG, BRASIL",-22.75276,-46.13437,"Rua da Nascente, 37650-000, Camanducaia","22 45m 9.936s S, 46 8m 3.732s W",37650-000
MG,CAMANDUCAIA,ESF CRUZEIRO UBS DOUTOR FRANCISCO DE SOUZA,ANGELO CAETANO DOS SANTOS,550,CRUZEIRO,"ANGELO CAETANO DOS SANTOS, CRUZEIRO, CAMANDUCAIA, MG, BRASIL",-22.77238,-46.16751,"Avenida Ângelo Caetano dos Santos, 37650-000, Camanducaia","22 46m 20.568s S, 46 10m 3.036s W",37650-000
MG,CAMANDUCAIA,UBS PREFEITO EMYDIO MOREIRA FILHO CAMANDUCAIA,AVENIDA GENESIO VARGAS,222,CUBATAO,"AVENIDA GENESIO VARGAS, CUBATAO, CAMANDUCAIA, MG, BRASIL",-22.74261,-46.13326,"Avenida Genésio Vargas, Camanducaia","22 44m 33.396s S, 46 7m 59.736s W",
MG,CAMANDUCAIA,ESF SAO MATEUS DE MINAS UBS DONA AFONSINA DA SILVA SOUZA,JOSE CAETANO DE MELO,2,SAO MATEUS DE MINAS,"JOSE CAETANO DE MELO, SAO MATEUS DE MINAS, CAMANDUCAIA, MG, BRASIL",-22.7049,-46.03492,"Rua José Caetano de Melo, Camanducaia","22 42m 17.64s S, 46 2m 5.712s W",
MG,CAMANDUCAIA,ESF MONTE VERDE UBS EMILIA LEIASMEIER GRIMBERG,RUA PAU BRASIL,2085,MONTE VERDE,"RUA PAU BRASIL, MONTE VERDE, CAMANDUCAIA, MG, BRASIL",-22.8555374,-46.0288369,"Rua Pau Brasil, Monte Verde, Camanducaia, Região Geográfica Imediata de Pouso Alegre, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Região Sudeste, 37653-000, Brasil","22 51m 19.9346s S, 46 1m 43.8128s W",37653-000
MG,CAMBUI,POSTO DE SAUDE SANTA EDWIRGES CAMBUI,RUA GUILHERMINA DE PAIVA CARDOSO,45,SANTA EDWIRGES,"RUA GUILHERMINA DE PAIVA CARDOSO, SANTA EDWIRGES, CAMBUI, MG, BRASIL",-22.622,-46.0815,"Rua Benjamin de Paiva Cardoso, 37600-000, Cambuí","22 37m 19.2s S, 46 4m 53.4s W",37600-000
MG,CAMBUI,POSTO DE SAUDE SANTO ANTONIO CAMBUI,SEBASTIAO FERREIRA DA SILVA,333,VILA SANTO ANTONIO,"SEBASTIAO FERREIRA DA SILVA, VILA SANTO ANTONIO, CAMBUI, MG, BRASIL",-20.93632,-44.93141,"Rua Júlio Ferreira da Silva, Santo Antônio do Amparo","20 56m 10.752s S, 44 55m 53.076s W",
MG,CAMBUI,ESTRATEGIA DE SAUDE DA FAMILIA NOSSA SENHORA APARECIDA,RUA GUILHERME STRINGUETA,350,NOSSA SENHORA APAREC,"RUA GUILHERME STRINGUETA, NOSSA SENHORA APAREC, CAMBUI, MG, BRASIL",-22.60453,-46.05252,"Rua Guilherme Stringueta, 37600-000, Cambuí","22 36m 16.308s S, 46 3m 9.072s W",37600-000
MG,CAMBUI,UNIDADE BASICA DE SAUDE CENTRO CAMBUI,RUA QUINTINO BOCAIUVA,263,CENTRO,"RUA QUINTINO BOCAIUVA, CENTRO, CAMBUI, MG, BRASIL",-22.612739,-46.0601338,"Rua Quintino Bocaiuva, Centro, Cambuí, Região Geográfica Imediata de Pouso Alegre, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Região Sudeste, Brasil","22 36m 45.8604s S, 46 3m 36.4817s W",
MG,CAMBUI,ESF COLLEN,RUA MOISES CUSTODIO RODRIGUES,68,JD AMERICO,"RUA MOISES CUSTODIO RODRIGUES, JD AMERICO, CAMBUI, MG, BRASIL",-22.61345,-46.07795,"Rua Moisés Custódio Rodrigues, 37600-000, Cambuí","22 36m 48.42s S, 46 4m 40.62s W",37600-000
MG,CAMBUI,ESF CONGONHAL,BAIRRO CONGONHAL,1,BAIRRO CONGONHAL,"BAIRRO CONGONHAL, BAIRRO CONGONHAL, CAMBUI, MG, BRASIL",-22.15375,-46.04601,"Rua Bambuí, 37584-000, Congonhal","22 9m 13.5s S, 46 2m 45.636s W",37584-000
MG,CAMBUI,POSTO DE SAUDE DO RIO DO PEIXE CAMBUI,BAIRRO RIO DO PEIXE,1,RIO DO PEIXE,"BAIRRO RIO DO PEIXE, RIO DO PEIXE, CAMBUI, MG, BRASIL",-6.7299,-38.44901,São João do Rio do Peixe,"6 43m 47.64s S, 38 26m 56.436s W",
MG,CAMBUI,POSTO DE SAUDE SAO BENEDITOCAMBUI,ALICE MARQUES LOPES,14,SAO BENEDITO,"ALICE MARQUES LOPES, SAO BENEDITO, CAMBUI, MG, BRASIL",-22.6220714,-46.0566708,"Rua Alice Marques Lopes, Jardim Bela Vista, Cambuí, Região Geográfica Imediata de Pouso Alegre, Região Geográfica Intermediária de Pouso Alegre, Minas Gerais, Região Sudeste, Brasil","22 37m 19.457s S, 46 3m 24.0149s W",
MG,CAMBUI,POSTO DE SAUDE DOS LOPESCAMBUI,BAIRRO DOS LOPES,1,BAIRRO DOS LOPES,"BAIRRO DOS LOPES, BAIRRO DOS LOPES, CAMBUI, MG, BRASIL",40.11922,-8.231,"Bairro dos Lopes, 3200 Lousã","40 7m 9.192s N, 8 13m 51.6s W",
MG,CAMBUI,POSTO DE SAUDE SAO JUDAS TADEU CAMBUI,SAO SEBASTIAO,250,SAO JUDAS TADEU,"SAO SEBASTIAO, SAO JUDAS TADEU, CAMBUI, MG, BRASIL",-22.61381,-46.06382,"Rua São Judas Tadeu & Rua São Sebastião, 37600, Cambuí","22 36m 49.716s S, 46 3m 49.752s W",37600
MG,CAMBUI,ESF VILA MARIANA,PRACA BELINHA RAMOS,90,VILA MARIANA,"PRACA BELINHA RAMOS, VILA MARIANA, CAMBUI, MG, BRASIL",-22.61392,-46.05232,"Rua Belinha Ramos, 37600-000, Cambuí","22 36m 50.112s S, 46 3m 8.352s W",37600-000
MG,CAMBUQUIRA,PSF ALTO DA LAVRA,AVENIDA BRASIL,S/N,LAVRA,"AVENIDA BRASIL, LAVRA, CAMBUQUIRA, MG, BRASIL",-21.8591762,-45.2913992,"Avenida Brasil, Bairro Regina Coelli, Cambuquira, Região Geográfica Imediata de Três Corações, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, Brasil","21 51m 33.0343s S, 45 17m 29.0371s W",
MG,CAMBUQUIRA,CLINICA DE PRONTO ATENDIMENTO DR MANOEL BRANDAO,CHACARA DAS ROSAS,128,CENTRO,"CHACARA DAS ROSAS, CENTRO, CAMBUQUIRA, MG, BRASIL",-18.83951,-41.8752,"Rua das Rosas, 35022, Governador Valadares","18 50m 22.236s S, 41 52m 30.72s W",35022
MG,CAMBUQUIRA,PSF RURAL,CONGONHAL,S/N,ZONA RURAL,"CONGONHAL, ZONA RURAL, CAMBUQUIRA, MG, BRASIL",-21.35414,-45.50223,"Estrada para Zona Rural Dois, 37190-000, Três Pontas","21 21m 14.904s S, 45 30m 8.028s W",37190-000
MG,CAMBUQUIRA,PSF NOROESTE,RUA ANTONIO DIAS DA SILVA,59,PARQUE SAO JOAO,"RUA ANTONIO DIAS DA SILVA, PARQUE SAO JOAO, CAMBUQUIRA, MG, BRASIL",-19.33526,-42.16026,"Rua Antônio Miranda da Silva, 35146-000, São João do Oriente","19 20m 6.936s S, 42 9m 36.936s W",35146-000
MG,CAMBUQUIRA,PSF CENTRO,AVENIDA JOAO TOMAZ DE LIZ,182,CENTRO,"AVENIDA JOAO TOMAZ DE LIZ, CENTRO, CAMBUQUIRA, MG, BRASIL",-21.8568785,-45.2985089,"Avenida João Tomaz de Liz, Centro, Cambuquira, Região Geográfica Imediata de Três Corações, Região Geográfica Intermediária de Varginha, Minas Gerais, Região Sudeste, Brasil","21 51m 24.7626s S, 45 17m 54.632s W",
MG,CAMPANARIO,PSF SEBASTIAO FARMACEUTICO DE CAMPANARIO,RUA HILDEBRANDO CABRAL,387,CENTRO,"RUA HILDEBRANDO CABRAL, CENTRO, CAMPANARIO, MG, BRASIL",-18.85698,-41.93842,"Rua Eni Cabral, 35020-170, Governador Valadares","18 51m 25.128s S, 41 56m 18.312s W",35020-170
MG,CAMPANARIO,POLICLINICA JOVELINA RODRIGUES DUARTE,RUA JOAO FERREIRA COIMBRA,40,CENTRO,"RUA JOAO FERREIRA COIMBRA, CENTRO, CAMPANARIO, MG, BRASIL",-18.85308,-41.94825,"Rua João Ferreira de Abreu, 35010-161, Governador Valadares","18 51m 11.088s S, 41 56m 53.7s W",35010-161
MG,CAMPANHA,PSF MILTON XAVIER DE CARVALHO,RUA DR CESARINO,257,CENTRO,"RUA DR CESARINO, CENTRO, CAMPANHA, MG, BRASIL",-21.83617,-45.40323,"Rua Doutor Cesarino, 37400-000, Campanha","21 50m 10.212s S, 45 24m 11.628s W",37400-000
