UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
PB,CATINGUEIRA,POSTO DE SAUDE DE ITAJUBATIBA,VILA DE ITAJUBATIBA,S/N,ZONA RURAL,"VILA DE ITAJUBATIBA, ZONA RURAL, CATINGUEIRA, PB, BRASIL",-7.02495,-35.85748,"Vila de São Marcos, 58135-000, Esperança","7 1m 29.82s S, 35 51m 26.928s W",58135-000
PB,CATINGUEIRA,USF ALBINO FELIX,CRISANTO AIRES,S/N,CENTRO,"CRISANTO AIRES, CENTRO, CATINGUEIRA, PB, BRASIL",-7.29104,-35.60719,"Rua José Aires do Nascimento Granja Hardman, 58380-000, Ingá","7 17m 27.744s S, 35 36m 25.884s W",58380-000
PB,CATINGUEIRA,USF INACIO LUIZ MOTA,RUA INACIO FELIX DE OLIVEIRA,S/N,CENTRO,"RUA INACIO FELIX DE OLIVEIRA, CENTRO, CATINGUEIRA, PB, BRASIL",-23.5737,-46.39354,"Rua Inácio Monteiro, 08473, 08490, São Paulo","23 34m 25.32s S, 46 23m 36.744s W",08473
PB,CATOLE DO ROCHA,UBS DR BENEDITO VIEIRA DA SILVA,RUA JOAQUIM NABUCO,S/N,VARZEA,"RUA JOAQUIM NABUCO, VARZEA, CATOLE DO ROCHA, PB, BRASIL",-6.33992,-37.75093,"Rua Joaquim Nabuco, 58884-000, Catolé do Rocha","6 20m 23.712s S, 37 45m 3.348s W",58884-000
PB,CATOLE DO ROCHA,UBS ANGELINA MARIZ MAIA,DISTRITO CORONEL MAIA,S/N,DISTRITO,"DISTRITO CORONEL MAIA, DISTRITO, CATOLE DO ROCHA, PB, BRASIL",-6.24385,-37.72873,"Coronel Maia, Catolé do Rocha","6 14m 37.86s S, 37 43m 43.428s W",
PB,CATOLE DO ROCHA,UBS JOSE FIRMO DA SILVA,SITIO SAO FRANCISCO,S/N,SITIO,"SITIO SAO FRANCISCO, SITIO, CATOLE DO ROCHA, PB, BRASIL",-6.34587,-37.75469,"Rua São Francisco, 58884-000, Catolé do Rocha","6 20m 45.132s S, 37 45m 16.884s W",58884-000
PB,CATOLE DO ROCHA,UBS TANCREDO NEVES I,RUA ANTONIO HERMINIO DE ARAUJO,S/N,TANCREDO NEVES,"RUA ANTONIO HERMINIO DE ARAUJO, TANCREDO NEVES, CATOLE DO ROCHA, PB, BRASIL",-6.33205,-37.74453,"Rua Antônio Hermínio de Araújo, 58884-000, Catolé do Rocha","6 19m 55.38s S, 37 44m 40.308s W",58884-000
PB,CATOLE DO ROCHA,UBS FRANCISCO MARTINS DA SILVA,DISTRITO DE PICOS,S/N,ZONA RURAL,"DISTRITO DE PICOS, ZONA RURAL, CATOLE DO ROCHA, PB, BRASIL",-7.17402,-34.92478,"Rua Cidade de Catole do Rocha, 58083-599, João Pessoa","7 10m 26.472s S, 34 55m 29.208s W",58083-599
PB,CATOLE DO ROCHA,UBS DR ANTONIO BENJAMIN FILHO,SITIO BOQUEIRAO,S/N,ZONA RURAL,"SITIO BOQUEIRAO, ZONA RURAL, CATOLE DO ROCHA, PB, BRASIL",-6.34599,-37.74709,Catolé do Rocha,"6 20m 45.564s S, 37 44m 49.524s W",
PB,CATOLE DO ROCHA,UBS ELIOMAR ARAUJO RIBEIRO,RUA GENIVAL DINIZ,S/N,BATALHAO,"RUA GENIVAL DINIZ, BATALHAO, CATOLE DO ROCHA, PB, BRASIL",-6.34917,-37.73611,"Rua Estevão Diniz, 58884-000, Catolé do Rocha","6 20m 57.012s S, 37 44m 9.996s W",58884-000
PB,CATOLE DO ROCHA,UBS DR EDMIR XAVIER DA SILVA,RUA MASSILON CAVALCANTE,S/N,NOEL VERAS,"RUA MASSILON CAVALCANTE, NOEL VERAS, CATOLE DO ROCHA, PB, BRASIL",-6.34972,-37.75009,"Travessa Massilon Cavalcanti, 58884-000, Catolé do Rocha","6 20m 58.992s S, 37 45m 0.324s W",58884-000
PB,CATOLE DO ROCHA,UBS TANCREDO NEVES II,RUA IRMA SIGFRIDA HEIRINCHA,S/N,TANCREDO NEVES,"RUA IRMA SIGFRIDA HEIRINCHA, TANCREDO NEVES, CATOLE DO ROCHA, PB, BRASIL",-6.33162,-37.74445,"Rua Irmã Siegfrida Heinricha, 58884-000, Catolé do Rocha","6 19m 53.832s S, 37 44m 40.02s W",58884-000
PB,CATOLE DO ROCHA,UBS CAIC,RUA PROJETADA,S/N,SAO FRANCISCO,"RUA PROJETADA, SAO FRANCISCO, CATOLE DO ROCHA, PB, BRASIL",-6.34587,-37.75469,"Rua São Francisco, 58884-000, Catolé do Rocha","6 20m 45.132s S, 37 45m 16.884s W",58884-000
PB,CATOLE DO ROCHA,UBS JOSE RAFAEL SOBRINHO,SITIO CAJAZEIRINHA,S/N,ZONA RURAL,"SITIO CAJAZEIRINHA, ZONA RURAL, CATOLE DO ROCHA, PB, BRASIL",-6.34599,-37.74709,Catolé do Rocha,"6 20m 45.564s S, 37 44m 49.524s W",
PB,CATOLE DO ROCHA,UBS ADALGISA BARRETO FORTE,SITIO RANCHO DO POVO,S/N,SITIO,"SITIO RANCHO DO POVO, SITIO, CATOLE DO ROCHA, PB, BRASIL",-6.34599,-37.74709,Catolé do Rocha,"6 20m 45.564s S, 37 44m 49.524s W",
PB,CATOLE DO ROCHA,UBS MANOEL CIPRIANO DE SA,SITIO CATOLE DO ROCHA,S/N,ZONA RURAL,"SITIO CATOLE DO ROCHA, ZONA RURAL, CATOLE DO ROCHA, PB, BRASIL",-6.34599,-37.74709,Catolé do Rocha,"6 20m 45.564s S, 37 44m 49.524s W",
PB,CATOLE DO ROCHA,UBS DR AMERICO MAIA DE VASCONCELOS,SITIO DE CONCEICAO,S/N,SITIO,"SITIO DE CONCEICAO, SITIO, CATOLE DO ROCHA, PB, BRASIL",-7.17402,-34.92478,"Rua Cidade de Catole do Rocha, 58083-599, João Pessoa","7 10m 26.472s S, 34 55m 29.208s W",58083-599
PB,CATURITE,UBSF SEVERINO AVELINO BARBOSA,SITIO PEDRA DAGUA,S/N,ZONA RURAL,"SITIO PEDRA DAGUA, ZONA RURAL, CATURITE, PB, BRASIL",-7.34299,-35.90134,"Sítio Pedra do Sino, Queimadas","7 20m 34.764s S, 35 54m 4.824s W",
PB,CATURITE,UBSF JOSE AIRTON DE MELO,SITIO CURRALINHO,S/N,ZONA RURAL,"SITIO CURRALINHO, ZONA RURAL, CATURITE, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,CATURITE,UBSF MANOEL BARBOSA DE SOUSA NETO,RUA JOAO QUEIROGA,2,CENTRO,"RUA JOAO QUEIROGA, CENTRO, CATURITE, PB, BRASIL",-7.42086,-36.01986,"Rua João Queiroga, Caturité","7 25m 15.096s S, 36 1m 11.496s W",
PB,CONCEICAO,UNID BAS PSF SAO JOSE,RUA SAO JOSE,150,SAO JOSE,"RUA SAO JOSE, SAO JOSE, CONCEICAO, PB, BRASIL",-7.56216,-38.50514,"Rua São José, 58970-000, Conceição","7 33m 43.776s S, 38 30m 18.504s W",58970-000
PB,CONCEICAO,CADEIA PUBLICA DE CONCEICAO SAUDE PRISIONAL,RUA PREFEITO JOAO FAUSTO,S/N,CENTRO,"RUA PREFEITO JOAO FAUSTO, CENTRO, CONCEICAO, PB, BRASIL",-7.5591,-38.50904,"Rua Prefeito João Fausto, 58970-000, Conceição","7 33m 32.76s S, 38 30m 32.544s W",58970-000
PB,CONCEICAO,UNID BAS PSF MONTEVIDEO,DISTRITO MONTEVIDEO,S/N,ZONA RURAL,"DISTRITO MONTEVIDEO, ZONA RURAL, CONCEICAO, PB, BRASIL",-7.35416,-38.41407,"Montevidéu, Conceição","7 21m 14.976s S, 38 24m 50.652s W",
PB,CONCEICAO,PSF CENTRAL,RUA JOAO BATISTA SIQUEIRA,S/N,CENTRO,"RUA JOAO BATISTA SIQUEIRA, CENTRO, CONCEICAO, PB, BRASIL",-7.55429,-38.50451,"Rua João Batista Siqueira, 58970-000, Conceição","7 33m 15.444s S, 38 30m 16.236s W",58970-000
PB,CONCEICAO,UNID BAS PSF CABACAS DOS MARTINSSACO,SITIO SACO DA INGAZEIRA,S/N,ZONA RURAL,"SITIO SACO DA INGAZEIRA, ZONA RURAL, CONCEICAO, PB, BRASIL",-6.60425,-35.62879,"Rua Ana da Conceição, 58228-000, Dona Inês","6 36m 15.3s S, 35 37m 43.644s W",58228-000
PB,CONCEICAO,UNID BAS PSF N S DE FATIMA,RUA PROJETADA,S/N,N S DE FATIMA,"RUA PROJETADA, N S DE FATIMA, CONCEICAO, PB, BRASIL",-7.55294,-38.33033,"Rua Nossa Senhora de Fátima & Rua Projetada XVII, 58985, Santana de Mangueira","7 33m 10.584s S, 38 19m 49.188s W",58985
PB,CONCEICAO,UNID BAS PSF SAO GERALDO,PROJETADA,S/N,SAO GERALDO,"PROJETADA, SAO GERALDO, CONCEICAO, PB, BRASIL",-7.55161,-38.50814,"Rua São Geraldo & Rua Projetada A, 58970, Conceição","7 33m 5.796s S, 38 30m 29.304s W",58970
PB,CONCEICAO,UNID BAS PSF NOVO HORIZONTE,RUA JOSE CANDIDO BATISTA,S/N,NOVO HORIZONTE,"RUA JOSE CANDIDO BATISTA, NOVO HORIZONTE, CONCEICAO, PB, BRASIL",-7.55303,-38.50788,"Rua José Cândido Batista, 58970-000, Conceição","7 33m 10.908s S, 38 30m 28.368s W",58970-000
PB,CONCEICAO,CENTRO DE SAUDE DE CONCEICAO,RUA PADRE MANOEL OTAVIANO,S/N,CONCEICAO,"RUA PADRE MANOEL OTAVIANO, CONCEICAO, CONCEICAO, PB, BRASIL",-7.5578842,-38.50567120000001,"Rua Padre Manoel Otaviano, Conceição, Região Geográfica Imediata de Itaporanga, Região Metropolitana do Vale do Piancó, Região Geográfica Intermediária de Patos, Paraíba, Região Nordeste, Brasil","7 33m 28.3831s S, 38 30m 20.4163s W",
PB,CONCEICAO,UNID DO PSF DE MATA GRANDE,POVOADO MATA GRANDE,S/N,ZONA RURAL,"POVOADO MATA GRANDE, ZONA RURAL, CONCEICAO, PB, BRASIL",-9.11683,-37.73152,"Praça Nossa Senhora da Conceição, 57540-000, Mata Grande","9 7m 0.588s S, 37 43m 53.472s W",57540-000
PB,CONDADO,POSTO DE SAUDE SEVERINA ANA LINHARES,SITIO VARZEA DO FEIJAO,S/N,ZONA RURAL,"SITIO VARZEA DO FEIJAO, ZONA RURAL, CONDADO, PB, BRASIL",,,,,
PB,CONDADO,USF II OZORIO QUEIROGA DE ASSIS,RUA JOSE REMIGIO DOS SANTOS,S/N,BAIRRO DO ALTO,"RUA JOSE REMIGIO DOS SANTOS, BAIRRO DO ALTO, CONDADO, PB, BRASIL",-7.09982,-34.87123,"Rua José Martins dos Santos, 58027, João Pessoa","7 5m 59.352s S, 34 52m 16.428s W",58027
PB,CONDADO,USF III ANA BARBOSA DOS SANTOS,MANOEL DANTAS DE OLIVEIRA,S/N,BAIRRO NOVO,"MANOEL DANTAS DE OLIVEIRA, BAIRRO NOVO, CONDADO, PB, BRASIL",-7.179,-34.91888,"Rua Tenente Manoel Chagas de Oliveira, 58083-130, João Pessoa","7 10m 44.4s S, 34 55m 7.968s W",58083-130
PB,CONDADO,USF I MARIA DALVA RAMALHO,RUA OZORIO QUEIROGA DE ASSIS,S/N,CENTRO,"RUA OZORIO QUEIROGA DE ASSIS, CENTRO, CONDADO, PB, BRASIL",-6.90699,-37.59672,"Rua Osório Queiroga de Assis, 58714-000, Condado","6 54m 25.164s S, 37 35m 48.192s W",58714-000
PB,CONDE,UNIDADE DE SAUDE FAMILIA POUSADA DO CONDE,LOTEAMENTO SANTA MARTA,S/N,POUSADA DO CONDE,"LOTEAMENTO SANTA MARTA, POUSADA DO CONDE, CONDE, PB, BRASIL",-29.69034,-53.81367,"Rua Conde de Porto Alegre, Santa Maria","29 41m 25.224s S, 53 48m 49.212s W",
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA DE MITUACU,SITIO MITUACU,S/N,ZONA RURAL,"SITIO MITUACU, ZONA RURAL, CONDE, PB, BRASIL",-7.26805,-34.84248,"Sítio Gurugi II, 58322-000, Conde","7 16m 4.98s S, 34 50m 32.928s W",58322-000
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA N S DA CONCEICAO,RUA COMERCIANTE JOSE SABINO,S/N,NS DA CONCEICAO,"RUA COMERCIANTE JOSE SABINO, NS DA CONCEICAO, CONDE, PB, BRASIL",-7.2796,-34.80032,"Rua Nossa Senhora da Conceição, 58322-000, Conde","7 16m 46.56s S, 34 48m 1.152s W",58322-000
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA DE GURUGI,PB 018,S/N,GURUGI,"PB 018, GURUGI, CONDE, PB, BRASIL",-7.272586500000001,-34.8542494,"PB-018, Gurugi, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, 58322-000, Brasil","7 16m 21.3114s S, 34 51m 15.2978s W",58322-000
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA DE JACUMA,RUA ETELVINA DO NASCIMENTO FREIRE,S/N,JACUMA,"RUA ETELVINA DO NASCIMENTO FREIRE, JACUMA, CONDE, PB, BRASIL",-7.2867741,-34.8032807,"Rua Etelvina do Nascimento Freire, Jacumã, Conde, Região Geográfica Imediata de João Pessoa, Região Metropolitana de João Pessoa, Região Geográfica Intermediária de João Pessoa, Paraíba, Região Nordeste, Brasil","7 17m 12.3868s S, 34 48m 11.8105s W",
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA DE MATA DA CHICA,SITIO MATA DA CHICA,S/N,ZONA RURAL,"SITIO MATA DA CHICA, ZONA RURAL, CONDE, PB, BRASIL",-7.276,-34.80167,"Rua Gurugizinho da Mata, 58322-000, Conde","7 16m 33.6s S, 34 48m 6.012s W",58322-000
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA CARAPIBUS,CONTORNO DE JACUMA,S/N,CARAPIBUS,"CONTORNO DE JACUMA, CARAPIBUS, CONDE, PB, BRASIL",-7.1774,-34.86347,"Rua Praia de Jacumã, 58077-021, João Pessoa","7 10m 38.64s S, 34 51m 48.492s W",58077-021
PB,CONDE,UNIDADE DE SAUDE DA FAMILIA CENTRO,R NS DA CONCEICAO,S/N,CENTRO,"R NS DA CONCEICAO, CENTRO, CONDE, PB, BRASIL",-7.2796,-34.80032,"Rua Nossa Senhora da Conceição, 58322-000, Conde","7 16m 46.56s S, 34 48m 1.152s W",58322-000
PB,CONDE,UNIDADE SAUDE DA FAMILIA NOSSA S DAS NEVES,LOT NOSSA SENHORA DAS NEVES,S/N,CENTRO,"LOT NOSSA SENHORA DAS NEVES, CENTRO, CONDE, PB, BRASIL",-6.99441,-34.83342,"Travessa Nossa Senhora das Neves, Cabedelo","6 59m 39.876s S, 34 50m 0.312s W",
PB,CONGO,UNIDADE BASICA SAUDE DA FAMILIA II CONGO,RUA LINDOLFO CAMPOS,S/N,CENTRO,"RUA LINDOLFO CAMPOS, CENTRO, CONGO, PB, BRASIL",-7.7996,-36.65746,"Avenida Lindolfo Campos, 58535-000, Congo","7 47m 58.56s S, 36 39m 26.856s W",58535-000
PB,CONGO,UNIDADE BASICA SAUDE DA FAMILIA I CONGO,RUA JOAO DE SOUSA LIMA,S/N,CENTRO,"RUA JOAO DE SOUSA LIMA, CENTRO, CONGO, PB, BRASIL",-7.792,-36.66042,"Rua João de Sousa Lima, 58535-000, Congo","7 47m 31.2s S, 36 39m 37.512s W",58535-000
PB,CONGO,UNIDADE ANCORA AGUIDA BARBOSA RODRIGUES,SITIO LAJINHA,S/N,ZONA RURAL,"SITIO LAJINHA, ZONA RURAL, CONGO, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,COREMAS,UNIDADE DE SAUDE DA FAMILIA SANGRADOURO PSF VI,RUA MECANICA,S/N,DNOCS,"RUA MECANICA, DNOCS, COREMAS, PB, BRASIL",-7.01939,-37.95099,"Rua da Mecânica & Rua Oficina do Dnocs, 58770, Coremas","7 1m 9.804s S, 37 57m 3.564s W",58770
PB,COREMAS,UNIDADE DE SAUDE DA FAMILIA PSF I,R LOCULTOR VALDEREDO ROMAO,S/N,CABO BRANCO,"R LOCULTOR VALDEREDO ROMAO, CABO BRANCO, COREMAS, PB, BRASIL",-7.0232,-37.94141,"Rua Locutor Valderedo Romão de Olveira & Rua Cabo Branco, 58770, Coremas","7 1m 23.52s S, 37 56m 29.076s W",58770
PB,COREMAS,UNIDADE BASICA DE SAUDE CRUZ DA TEREZA PSF V,RUA CABO BRANCO,S/N,CABO BRANCO,"RUA CABO BRANCO, CABO BRANCO, COREMAS, PB, BRASIL",-7.017284700000001,-37.9360626,"Rua Projetada, Cabo Branco, Coremas, Região Geográfica Imediata de Patos, Região Metropolitana do Vale do Piancó, Região Geográfica Intermediária de Patos, Paraíba, Região Nordeste, 58770-000, Brasil","7 1m 2.22492s S, 37 56m 9.82536s W",58770-000
PB,COREMAS,UNIDADE DE SAUDE DA FAMILIA PSF II,SANTA RITA DE CASSIA,S/N,CENTRO,"SANTA RITA DE CASSIA, CENTRO, COREMAS, PB, BRASIL",-6.76103,-35.66973,"Rua Santa Rita de Cassia, 58225-000, Solânea","6 45m 39.708s S, 35 40m 11.028s W",58225-000
PB,COREMAS,LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE COREMAS,RUA PROJETADA,S/N,CABO BRANCO,"RUA PROJETADA, CABO BRANCO, COREMAS, PB, BRASIL",-7.017284700000001,-37.9360626,"Rua Projetada, Cabo Branco, Coremas, Região Geográfica Imediata de Patos, Região Metropolitana do Vale do Piancó, Região Geográfica Intermediária de Patos, Paraíba, Região Nordeste, 58770-000, Brasil","7 1m 2.22492s S, 37 56m 9.82536s W",58770-000
PB,COREMAS,UNIDADE BASICA DE SAUDE POMBALZINHO PSF IV,RUA VITORIANO SILVA,S/N,POMBALZINHO,"RUA VITORIANO SILVA, POMBALZINHO, COREMAS, PB, BRASIL",-7.014806200000001,-37.9460422,"Rua Vitoriano da Silva, Pombalzinho, Coremas, Região Geográfica Imediata de Patos, Região Metropolitana do Vale do Piancó, Região Geográfica Intermediária de Patos, Paraíba, Região Nordeste, 58770-000, Brasil","7 0m 53.3023s S, 37 56m 45.7519s W",58770-000
PB,COREMAS,UNIDADE DE SAUDE DA FAMILIA MAE DAGUA PSF VII,SITIO MAE DAGUA,S/N,ZONA RURAL,"SITIO MAE DAGUA, ZONA RURAL, COREMAS, PB, BRASIL",-7.25458,-37.43094,Mãe d'Água,"7 15m 16.488s S, 37 25m 51.384s W",
PB,COREMAS,UNIDADE DE SAUDE DA FAMILIA PSF III,RUA MECANICA,S/N,DNOCS,"RUA MECANICA, DNOCS, COREMAS, PB, BRASIL",-7.01939,-37.95099,"Rua da Mecânica & Rua Oficina do Dnocs, 58770, Coremas","7 1m 9.804s S, 37 57m 3.564s W",58770
PB,COXIXOLA,UNIDADE BASICA DE SAUDE CICERO ZECA,RUA MANOEL JOSE DAS NEVES,S/N,CENTRO,"RUA MANOEL JOSE DAS NEVES, CENTRO, COXIXOLA, PB, BRASIL",-7.63041,-36.60428,"Avenida Manoel José das Neves, 58588-000, Coxixola","7 37m 49.476s S, 36 36m 15.408s W",58588-000
PB,CRUZ DO ESPIRITO SANTO,UNIDADE DE SAUDE DA FAMILIA DE MASSANGANA III,ASSENTAMENTO MASSANGANA III,S/N,ZONA RURAL,"ASSENTAMENTO MASSANGANA III, ZONA RURAL, CRUZ DO ESPIRITO SANTO, PB, BRASIL",-7.13849,-35.08448,Cruz do Espírito Santo,"7 8m 18.564s S, 35 5m 4.128s W",
PB,CRUZ DO ESPIRITO SANTO,UNIDADE DE SAUDE DA FAMILIA ALBERTO BATISTA GOMES,RUA DR JOAO URSULO,S/N,CENTRO,"RUA DR JOAO URSULO, CENTRO, CRUZ DO ESPIRITO SANTO, PB, BRASIL",-7.13947,-35.0861,"Rua Doutor João Úrsulo, 58337-000, Cruz do Espírito Santo","7 8m 22.092s S, 35 5m 9.96s W",58337-000
PB,CRUZ DO ESPIRITO SANTO,UNIDADE DE SAUDE DA FAMILIA DE MASSANGANA I,ASSENTAMENTO MASSANGANA I,S/N,ZONA RURAL,"ASSENTAMENTO MASSANGANA I, ZONA RURAL, CRUZ DO ESPIRITO SANTO, PB, BRASIL",-7.13849,-35.08448,Cruz do Espírito Santo,"7 8m 18.564s S, 35 5m 4.128s W",
PB,CRUZ DO ESPIRITO SANTO,UNIDADE DE SAUDE DA FAMILIA JULIA PAIVA,RUA PRINCIPAL,S/N,CONJ JULIA PAIVA,"RUA PRINCIPAL, CONJ JULIA PAIVA, CRUZ DO ESPIRITO SANTO, PB, BRASIL",-7.13059,-35.10043,"Rua Pedro Rodrigues Paiva, 58337-000, Cruz do Espírito Santo","7 7m 50.124s S, 35 6m 1.548s W",58337-000
PB,CRUZ DO ESPIRITO SANTO,UNIDADE DE SAUDE DA FAMILIA JAQUES,SITIO JAQUES,S/N,ZONA RURAL,"SITIO JAQUES, ZONA RURAL, CRUZ DO ESPIRITO SANTO, PB, BRASIL",-7.13849,-35.08448,Cruz do Espírito Santo,"7 8m 18.564s S, 35 5m 4.128s W",
PB,CRUZ DO ESPIRITO SANTO,USF BARBARA STERFANNY,RUA PRINCIPAL,S/N,CONJUNTO FRANCISCO C,"RUA PRINCIPAL, CONJUNTO FRANCISCO C, CRUZ DO ESPIRITO SANTO, PB, BRASIL",-7.13318,-35.08554,"Rua do Dique do Conjunto Rafael Fernandes, 58337-000, Cruz do Espírito Santo","7 7m 59.448s S, 35 5m 7.944s W",58337-000
PB,CUBATI,UBSF I LUIZA MEDEIROS,RUA EUGENIO VASCONCELOS,281,CENTRO,"RUA EUGENIO VASCONCELOS, CENTRO, CUBATI, PB, BRASIL",-6.8647,-36.35224,"Rua Eugênio Vasconcelos, 58167-000, Cubati","6 51m 52.92s S, 36 21m 8.064s W",58167-000
PB,CUBATI,UBSF II JOSE GALDINO,RUA MANOEL GALDINO DE SOUTO,S/N,CENTRO,"RUA MANOEL GALDINO DE SOUTO, CENTRO, CUBATI, PB, BRASIL",-6.86333,-36.35319,"Rua Manoel Galdino Souto, 58167-000, Cubati","6 51m 47.988s S, 36 21m 11.484s W",58167-000
PB,CUBATI,UBSF III ANTONIO BATISTA DA ROCHA,RUA EUGENIO DE VASCONCELOS,S/N,CENTRO,"RUA EUGENIO DE VASCONCELOS, CENTRO, CUBATI, PB, BRASIL",-6.8647,-36.35224,"Rua Eugênio Vasconcelos, 58167-000, Cubati","6 51m 52.92s S, 36 21m 8.064s W",58167-000
PB,CUITE,UBSF CATOLE,SITIO CATOLE,S/N,ZONA RURAL,"SITIO CATOLE, ZONA RURAL, CUITE, PB, BRASIL",-7.41918,-34.9172,"Estrada para Sítio Catole, 58320-000, Alhandra","7 25m 9.048s S, 34 55m 1.92s W",58320-000
PB,CUITE,UBSF ABILIO CHACON FILHO,RUA FRANCISCO PATRICIO DE ARAUJO,S/N,CENTRO,"RUA FRANCISCO PATRICIO DE ARAUJO, CENTRO, CUITE, PB, BRASIL",-6.49803,-36.16751,"Rua Vereador Francisco Patrício de Araújo, 58175-000, Cuité","6 29m 52.908s S, 36 10m 3.036s W",58175-000
PB,CUITE,UBSF DIOMEDES LUCAS CARVALHO,RUA FRANCISCO THEODORO DA FONSECA,S/N,SAO VICENTE,"RUA FRANCISCO THEODORO DA FONSECA, SAO VICENTE, CUITE, PB, BRASIL",-6.48702,-36.14767,"Rua Francisco Teodoro da Fonseca, 58175-000, Cuité","6 29m 13.272s S, 36 8m 51.612s W",58175-000
PB,CUITE,UBSF MELO,DISTRITO DO MELO,S/N,ZONARURAL,"DISTRITO DO MELO, ZONARURAL, CUITE, PB, BRASIL",-6.58468,-36.10982,"Melo, Cuité","6 35m 4.848s S, 36 6m 35.352s W",
PB,CUITE,UBSF ASSENTAMENTO RETIRO E BATENTES,SITIO BATENTES,S/N,ZONA RURAL,"SITIO BATENTES, ZONA RURAL, CUITE, PB, BRASIL",-6.60541,-35.62396,"Estrada para Sítio Raimundo, 58228-000, Dona Inês","6 36m 19.476s S, 35 37m 26.256s W",58228-000
PB,CUITE,UBSF EZEQUIAS VENANCIO DOS SANTOS,SEBASTIAO MARCELINO,2114,NOVO RETIRO,"SEBASTIAO MARCELINO, NOVO RETIRO, CUITE, PB, BRASIL",-6.4829041,-36.1628703,"Rua Sebastião Marcelino, Novo Retiro, Cuité, Região Geográfica Imediata de Cuité-Nova Floresta, Região Metropolitana de Barra de Santa Rosa, Região Geográfica Intermediária de Campina Grande, Paraíba, Região Nordeste, 58175-000, Brasil","6 28m 58.4548s S, 36 9m 46.3331s W",58175-000
PB,CUITE,UBSF LUIZA DANTAS DE MEDEIROS,FRANCISCA MARIA DE JESUS,S/N,ANTONIO MARIZ,"FRANCISCA MARIA DE JESUS, ANTONIO MARIZ, CUITE, PB, BRASIL",-6.488910400000001,-36.1623494,"Rua Francisca Maria de Jesus, Bairro do Tambor, Cuité, Região Geográfica Imediata de Cuité-Nova Floresta, Região Metropolitana de Barra de Santa Rosa, Região Geográfica Intermediária de Campina Grande, Paraíba, Região Nordeste, 58175-000, Brasil","6 29m 20.0774s S, 36 9m 44.4578s W",58175-000
PB,CUITE,UBSF RAIMUNDA DOMIGOS DE MOURA,RUA NELSON MAMEDE DA FONSECA,S/N,BASILIO FONSECA,"RUA NELSON MAMEDE DA FONSECA, BASILIO FONSECA, CUITE, PB, BRASIL",-6.48462,-36.1604,"Rua Benedito Venâncio da Fonseca, 58175-000, Cuité","6 29m 4.632s S, 36 9m 37.44s W",58175-000
PB,CUITE,UBSF SERRA DO BOMBOCADINHO,SERRA DO BOMBOCADINHO,S/N,ZONA RURAL,"SERRA DO BOMBOCADINHO, ZONA RURAL, CUITE, PB, BRASIL",-22.28377,-51.91015,"Via de Acesso à Zona Rural, 19260-000, Mirante do Paranapanema","22 17m 1.572s S, 51 54m 36.54s W",19260-000
PB,CUITE DE MAMANGUAPE,CENTRO DE SAUDE CIRIACO BISPO DA COSTA USF II,SITIO ARROZ,S/N,ZONA RURAL,"SITIO ARROZ, ZONA RURAL, CUITE DE MAMANGUAPE, PB, BRASIL",-6.91197,-35.24777,Cuité de Mamanguape,"6 54m 43.092s S, 35 14m 51.972s W",
PB,CUITE DE MAMANGUAPE,CENTRO DE SAUDE UNIDADE BASICA DE SAUDE LUZIVALDA COELHO,DISTRITO DE INHAUA,22,ZONA RURAL,"DISTRITO DE INHAUA, ZONA RURAL, CUITE DE MAMANGUAPE, PB, BRASIL",-6.94264,-35.22199,"Inhauá, Cuité de Mamanguape","6 56m 33.504s S, 35 13m 19.164s W",
PB,CUITE DE MAMANGUAPE,CENTRO DE SAUDE MUNICIPAL N S CONCEICAO PSF I,RUA PROJETADA,S/N,CENTRO,"RUA PROJETADA, CENTRO, CUITE DE MAMANGUAPE, PB, BRASIL",-6.906,-35.29509,"Rua Projetada, 58289-000, Cuité de Mamanguape","6 54m 21.6s S, 35 17m 42.324s W",58289-000
PB,CUITEGI,POSTO SAUDE PSF II CUITEGI,CONJUNTO ROBERTO PAULINO,25,ZONA RURAL,"CONJUNTO ROBERTO PAULINO, ZONA RURAL, CUITEGI, PB, BRASIL",-6.89737,-35.51356,"Rua Conjunto Roberto Paulino, 58208-000, Cuitegi","6 53m 50.532s S, 35 30m 48.816s W",58208-000
